11.74715378	15.63619118	10.6994329	14.65538008	134.7057838
9.767100519	1.288154077	17.52538186	2.39773053	247.4601837
2.692227589	1.557598138	15.69565822	9.99364623	131.6543118
18.99225203	18.97796221	9.20617875	11.35511591	202.9343737
11.66671846	1.354568895	18.58425244	7.210759844	268.8348457
15.31922217	7.439400161	7.328624262	6.113772875	200.4745138
1.715970251	14.19271137	8.756706456	13.53308006	6.808289058
1.485367942	18.63090896	9.941630004	17.8887732	-12.94372691
5.210281502	12.05855628	16.66949494	2.106826569	143.4314593
11.47602621	12.14779746	9.158938472	12.62181014	137.1490122
0.1479942	6.135391068	8.725957686	7.115600424	32.81082677
1.753715522	2.633302581	8.505047644	8.062749386	62.42625832
3.078144022	13.63945723	12.8986598	16.17508627	53.21900516
19.9610459	19.09237145	15.37662348	1.199775851	283.7765011
12.49147757	7.990162079	10.52011506	18.41965249	165.258698
10.25865362	0.765378752	15.50125871	10.91766362	222.2170709
1.427025871	16.86986667	2.524909635	5.028744451	-40.21336807
10.50895409	0.578909865	1.567879892	8.014603387	120.3056419
7.982607659	10.43512871	17.90927205	7.454011856	182.4169297
9.220995573	13.53943779	2.671784822	16.00872163	45.85103102
5.048252507	5.246599355	3.483652513	14.03125322	39.39934634
18.49997133	13.1255446	18.3553674	6.529883552	303.2806497
16.65394207	6.20178321	5.319087089	11.0962696	195.4003296
2.048029444	8.760310152	19.48013192	4.912870018	135.550428
16.03127349	17.47611024	0.437868025	16.80755045	92.3586842
18.82800481	13.45303565	18.33726012	7.612682074	303.5966319
3.388521789	15.90499752	15.95927832	17.63428017	69.44793759
16.53344036	6.037816113	0.477556693	15.81691215	146.4366492
18.95839492	16.22572675	3.039356522	6.180959418	174.5507653
8.240773854	12.46515458	4.629301018	14.59593999	56.87119611
18.83626778	0.947969482	0.61312621	3.308363606	220.5316179
19.26173878	16.0830941	13.98015639	1.386063889	275.8776123
12.01382935	10.41734637	19.48651427	13.45805273	231.4725754
18.50183106	3.516149211	9.744451796	11.27661655	263.3597571
4.388909746	12.28968818	3.546810716	11.57896539	8.72471916
9.879441131	7.741502441	17.30729717	12.052133	201.9413951
3.681717464	9.141733245	7.258839788	0.34768741	64.98902008
0.767389323	2.205223696	9.091022274	9.559984068	53.99598715
2.855041874	14.43221662	5.538292867	2.682326926	15.4733251
9.441929804	9.043627526	1.392557493	17.79130223	52.68650304
19.62343958	16.03561209	1.425925285	3.687662113	175.3709046
9.321766486	15.41228489	11.22085483	14.20215093	111.5745951
16.24456652	16.70138193	1.655997313	2.621887183	136.1334746
10.63727506	8.210338823	5.115116801	8.172365146	119.3821495
3.278745634	19.20234855	6.470152568	11.51493285	-8.733091733
7.040672743	1.313665087	1.768655088	1.144395226	91.09386282
13.83362129	6.276113208	13.70316735	15.1072149	220.3099117
18.50321999	1.500090914	6.239041861	15.41880533	235.1130005
1.636656002	5.311174121	18.8774645	7.562914932	134.2890617
18.271288	14.24943253	13.72547903	13.86357338	244.3344114
3.206137216	8.618454332	4.773079205	4.417180876	33.35010115
4.355227193	18.80949065	5.748665334	1.219390016	20.57530635
2.948242722	15.36565813	8.669202617	12.30083406	18.66823295
18.18304271	9.312206428	15.45168777	17.41649508	269.7281988
6.159789388	6.691166612	13.5914225	5.721594088	144.440998
4.202264933	3.562652219	2.598871523	0.496319958	55.97490259
8.571094971	11.26812918	3.40002421	5.21480239	74.55121183
3.75856851	2.84138791	19.86475175	18.79887688	155.0575307
15.94177917	13.88191943	9.110439405	9.723194278	189.210799
8.696843784	14.90284888	13.44115019	18.01165815	116.2566151
16.64040895	9.08012714	9.987500166	16.55468075	210.1550387
10.55706815	17.94325112	15.474316	8.106123804	162.4940937
14.4673903	11.68689126	16.83314346	17.48744706	226.5513721
19.12727126	9.18348194	8.816907907	15.25805044	232.8124898
7.017970914	14.87419683	5.932797547	0.125810472	71.92962309
7.63851783	1.437042955	0.600197726	8.626061697	73.46350055
5.148104974	7.854971366	12.75103774	8.630942927	115.1037903
9.317141775	14.79083099	11.01839453	17.27810473	106.2333241
17.03791901	18.37508143	3.460393462	12.93228726	132.7732756
13.21405363	11.1339218	8.423573916	7.558598328	166.3043511
